69,2,1,第八届大广赛,广播类,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-4.html
70,2,1,第八届大广赛,广播类,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-5.html
71,2,1,第八届大广赛,广播类,优秀奖,第6页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-6.html
72,2,1,第八届大广赛,广播类,优秀奖,第7页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-7.html
73,2,1,第八届大广赛,策划案类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djF1.html
74,2,1,第八届大广赛,策划案类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djF2.html
75,2,1,第八届大广赛,策划案类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djF3.html
76,2,1,第八届大广赛,策划案类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxF-1.html
77,2,1,第八届大广赛,策划案类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxF-2.html
78,2,1,第八届大广赛,策划案类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxF-3.html
79,2,1,第八届大广赛,策划案类,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxF-4.html
80,2,1,第八届大广赛,策划案类,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxF-5.html
81,2,1,第八届大广赛,营销创客类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djG1.html
82,2,1,第八届大广赛,营销创客类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djG2.html
83,2,1,第八届大广赛,营销创客类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djG3.html
84,2,1,第八届大广赛,营销创客类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxG.html
85,2,1,第七届大广赛,平面类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A1.html
86,2,1,第七届大广赛,平面类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A2-1.html
87,2,1,第七届大广赛,平面类,二等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A2-2.html
88,2,1,第七届大广赛,平面类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A3-1.html
89,2,1,第七届大广赛,平面类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A3-2.html
90,2,1,第七届大广赛,平面类,三等奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A3-3.html
91,2,1,第七届大广赛,平面类,三等奖,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A3-4.html
92,2,1,第七届大广赛,平面类,三等奖,第5页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-A3-5.html
93,2,1,第七届大广赛,平面类,企业公益命题独家合作：恒安集团 爱・改变生活,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A01-1.html
94,2,1,第七届大广赛,平面类,企业公益命题独家合作：恒安集团 爱・改变生活,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A01-2.html
95,2,1,第七届大广赛,平面类,企业公益命题独家合作：恒安集团 爱・改变生活,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A01-3.html
96,2,1,第七届大广赛,平面类,命题02：心相印,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A02-1.html
97,2,1,第七届大广赛,平面类,命题02：心相印,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A02-2.html
98,2,1,第七届大广赛,平面类,命题02：心相印,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A02-3.html
99,2,1,第七届大广赛,平面类,命题03：999感冒灵颗粒,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A03-1.html
100,2,1,第七届大广赛,平面类,命题03：999感冒灵颗粒,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A03-2.html
101,2,1,第七届大广赛,平面类,命题03：999感冒灵颗粒,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A03-3.html
102,2,1,第七届大广赛,平面类,命题04：999红糖姜茶,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A04-1.html
103,2,1,第七届大广赛,平面类,命题04：999红糖姜茶,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A04-2.html
104,2,1,第七届大广赛,平面类,命题05：洁婷,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A05-1.html
105,2,1,第七届大广赛,平面类,命题05：洁婷,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A05-2.html
106,2,1,第七届大广赛,平面类,命题05：洁婷,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A05-3.html
107,2,1,第七届大广赛,平面类,命题05：洁婷,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A05-2.html
108,2,1,第七届大广赛,平面类,命题05：洁婷,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A05-3.html
109,2,1,第七届大广赛,平面类,命题06：花儿艺术旅行,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A06-1.html
110,2,1,第七届大广赛,平面类,命题06：花儿艺术旅行,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A06-2.html
111,2,1,第七届大广赛,平面类,命题06：花儿艺术旅行,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A06-3.html
112,2,1,第七届大广赛,平面类,命题07：娃哈哈,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-1.html
113,2,1,第七届大广赛,平面类,命题07：娃哈哈,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-2.html
114,2,1,第七届大广赛,平面类,命题07：娃哈哈,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-3.html
115,2,1,第七届大广赛,平面类,命题07：娃哈哈,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-4.html
116,2,1,第七届大广赛,平面类,命题07：娃哈哈,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-2.html
117,2,1,第七届大广赛,平面类,命题07：娃哈哈,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-3.html
118,2,1,第七届大广赛,平面类,命题07：娃哈哈,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A07-4.html
119,2,1,第七届大广赛,平面类,命题08：加乐活,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A08.html
120,2,1,第七届大广赛,平面类,命题09：雷柏,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A09-1.html
121,2,1,第七届大广赛,平面类,命题09：雷柏,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A09-2.html
122,2,1,第七届大广赛,平面类,命题10：艳遇中国,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-1.html
123,2,1,第七届大广赛,平面类,命题10：艳遇中国,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-2.html
124,2,1,第七届大广赛,平面类,命题10：艳遇中国,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-3.html
125,2,1,第七届大广赛,平面类,命题10：艳遇中国,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-4.html
126,2,1,第七届大广赛,平面类,命题10：艳遇中国,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-2.html
127,2,1,第七届大广赛,平面类,命题10：艳遇中国,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-3.html
128,2,1,第七届大广赛,平面类,命题10：艳遇中国,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A10-4.html
129,2,1,第七届大广赛,平面类,命题11：VXPLO互动大师,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-A11.html
130,2,1,第七届大广赛,影视类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-B1.html
131,2,1,第七届大广赛,影视类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-B2.html
132,2,1,第七届大广赛,影视类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-B3-1.html
133,2,1,第七届大广赛,影视类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-B3-2.html
